,Date,Time,Temperature,Dew Point,Humidity,Wind Direction,Wind Direction Cardinal,Wind Speed,Pressure,Condition,UV Index
0,2018-12-31,22:00:00,-2.22,-3.89,0.86,190.0,S,1.79,29.63,Cloudy,0
1,2018-12-31,22:30:00,-2.22,-3.89,0.86,190.0,S,1.79,29.63,Cloudy,0
2,2018-12-31,23:00:00,-2.22,-3.89,0.86,190.0,S,1.79,29.63,Cloudy,0
3,2018-12-31,23:30:00,-2.22,-3.89,0.86,200.0,SSW,1.79,29.63,Light Snow,0
4,2019-01-01,00:00:00,-2.22,-3.89,0.86,180.0,S,1.79,29.63,Light Snow,0
5,2019-01-01,00:30:00,-2.22,-3.89,0.86,180.0,S,1.79,29.63,Light Snow,0
6,2019-01-01,01:00:00,-2.22,-3.89,0.86,180.0,S,1.79,29.63,Light Snow,0
7,2019-01-01,01:30:00,-2.22,-3.89,0.86,180.0,S,3.13,29.6,Light Snow,0
8,2019-01-01,02:00:00,-2.22,-3.89,0.86,190.0,S,1.79,29.6,Light Snow,0
9,2019-01-01,02:30:00,-2.22,-2.78,0.93,200.0,SSW,1.79,29.6,Light Snow,0
10,2019-01-01,02:38:00,-2.22,-2.78,0.93,190.0,S,1.79,29.57,Light Snow,0
11,2019-01-01,03:00:00,-2.22,-2.78,0.93,200.0,SSW,1.79,29.57,Light Snow,0
12,2019-01-01,03:28:00,-2.22,-2.22,1.0,200.0,SSW,3.13,29.57,Light Freezing Drizzle,0
13,2019-01-01,03:30:00,-2.22,-2.22,1.0,200.0,SSW,3.13,29.57,Light Freezing Drizzle,0
14,2019-01-01,03:42:00,-2.22,-2.22,1.0,200.0,SSW,3.13,29.57,Light Freezing Drizzle,0
15,2019-01-01,04:00:00,-2.22,-2.22,1.0,210.0,SSW,3.13,29.57,Light Freezing Drizzle,0
16,2019-01-01,04:30:00,-2.22,-2.22,1.0,200.0,SSW,3.13,29.54,Wintry Mix,0
17,2019-01-01,05:00:00,-1.11,-2.22,0.93,210.0,SSW,1.79,29.54,Cloudy,0
18,2019-01-01,05:13:00,-1.11,-2.22,0.93,210.0,SSW,3.13,29.54,Cloudy,0
19,2019-01-01,05:30:00,-1.11,-2.22,0.93,200.0,SSW,3.13,29.54,Cloudy,0
20,2019-01-01,05:41:00,-1.11,-2.22,0.93,200.0,SSW,1.79,29.54,Fog,0
21,2019-01-01,06:00:00,-1.11,-2.22,0.93,200.0,SSW,3.13,29.54,Wintry Mix,0
22,2019-01-01,06:30:00,-1.11,-1.11,1.0,210.0,SSW,3.13,29.52,Light Snow,0
23,2019-01-01,07:00:00,-1.11,-1.11,1.0,210.0,SSW,4.02,29.52,Light Snow,0
24,2019-01-01,07:30:00,-1.11,-1.11,1.0,220.0,SW,4.02,29.52,Fog,0
25,2019-01-01,08:00:00,0.0,-1.11,0.93,220.0,SW,4.02,29.52,Light Snow,0
26,2019-01-01,08:13:00,0.0,0.0,1.0,220.0,SW,3.13,29.49,Light Snow,0
27,2019-01-01,08:18:00,0.0,0.0,1.0,220.0,SW,4.02,29.49,Light Snow,0
28,2019-01-01,08:20:00,0.0,0.0,1.0,220.0,SW,4.02,29.49,Light Snow,0
29,2019-01-01,08:30:00,0.0,0.0,1.0,220.0,SW,4.02,29.49,Light Snow,0
30,2019-01-01,08:34:00,0.0,0.0,1.0,220.0,SW,3.13,29.49,Light Snow,0
31,2019-01-01,09:00:00,0.0,0.0,1.0,220.0,SW,4.02,29.49,Fog,0
32,2019-01-01,09:13:00,0.0,0.0,1.0,210.0,SSW,3.13,29.46,Fog,0
33,2019-01-01,09:30:00,0.0,0.0,1.0,220.0,SW,4.02,29.46,Fog,0
34,2019-01-01,09:44:00,0.0,0.0,1.0,200.0,SSW,4.02,29.46,Fog,0
35,2019-01-01,10:00:00,0.0,0.0,1.0,220.0,SW,4.02,29.43,Fog,0
36,2019-01-01,10:30:00,1.11,1.11,1.0,220.0,SW,3.13,29.43,Fog,0
37,2019-01-01,11:00:00,1.11,1.11,1.0,220.0,SW,4.02,29.4,Cloudy,0
38,2019-01-01,11:30:00,1.11,1.11,1.0,230.0,SW,4.02,29.37,Cloudy,0
39,2019-01-01,12:00:00,1.11,1.11,1.0,230.0,SW,4.92,29.37,Cloudy,0
40,2019-01-01,12:30:00,1.11,0.0,0.93,230.0,SW,4.92,29.37,Cloudy,0
41,2019-01-01,13:00:00,1.11,0.0,0.93,240.0,WSW,4.92,29.34,Cloudy,0
42,2019-01-01,13:30:00,1.11,0.0,0.93,240.0,WSW,4.92,29.34,Cloudy,0
43,2019-01-01,14:00:00,1.11,0.0,0.93,230.0,SW,4.02,29.31,Cloudy,0
44,2019-01-01,14:07:00,1.11,0.0,0.93,240.0,WSW,4.92,29.31,Cloudy,0
45,2019-01-01,14:30:00,1.11,0.0,0.93,230.0,SW,4.92,29.31,Cloudy,0
46,2019-01-01,14:43:00,1.11,0.0,0.93,230.0,SW,4.92,29.31,Cloudy,0
47,2019-01-01,15:00:00,1.11,0.0,0.93,230.0,SW,4.92,29.31,Cloudy,0
48,2019-01-01,15:30:00,1.11,-1.11,0.87,230.0,SW,4.92,29.28,Cloudy,0
49,2019-01-01,16:00:00,1.11,-1.11,0.87,220.0,SW,4.02,29.26,Partly Cloudy,0
50,2019-01-01,16:30:00,1.11,-1.11,0.87,220.0,SW,4.92,29.26,Partly Cloudy,0
51,2019-01-01,17:00:00,1.11,-1.11,0.87,220.0,SW,4.92,29.26,Fair,0
52,2019-01-01,17:30:00,1.11,-1.11,0.87,220.0,SW,4.92,29.23,Partly Cloudy,0
53,2019-01-01,18:00:00,1.11,-1.11,0.87,220.0,SW,5.81,29.23,Mostly Cloudy,0
54,2019-01-01,18:30:00,1.11,-1.11,0.87,220.0,SW,5.81,29.2,Mostly Cloudy,0
55,2019-01-01,19:00:00,1.11,-1.11,0.87,220.0,SW,5.81,29.2,Mostly Cloudy,0
56,2019-01-01,19:30:00,1.11,-1.11,0.87,220.0,SW,5.81,29.17,Light Snow,0
57,2019-01-01,20:00:00,1.11,-1.11,0.87,220.0,SW,4.92,29.17,Light Snow,0
58,2019-01-01,20:30:00,1.11,-1.11,0.87,220.0,SW,5.81,29.14,Light Snow,0
59,2019-01-01,20:50:00,1.11,0.0,0.93,210.0,SSW,5.81,29.14,Light Snow,0
60,2019-01-01,21:00:00,1.11,0.0,0.93,220.0,SW,5.81,29.14,Light Snow,0
61,2019-01-01,21:30:00,1.11,0.0,0.93,210.0,SSW,4.92,29.11,Light Snow Shower,0
62,2019-01-01,22:00:00,0.0,0.0,1.0,210.0,SSW,5.81,29.11,Light Snow Shower,0
63,2019-01-01,22:09:00,0.0,0.0,1.0,210.0,SSW,4.92,29.11,Light Snow Shower,0
64,2019-01-01,22:21:00,1.11,0.0,0.93,220.0,SW,4.92,29.11,Light Snow Shower,0
65,2019-01-01,22:30:00,1.11,0.0,0.93,220.0,SW,4.92,29.11,Light Snow Shower,0
66,2019-01-01,23:00:00,1.11,0.0,0.93,210.0,SSW,4.92,29.08,Wintry Mix,0
67,2019-01-01,23:30:00,1.11,0.0,0.93,210.0,SSW,4.92,29.08,Wintry Mix,0
68,2019-01-02,00:00:00,1.11,0.0,0.93,210.0,SSW,5.81,29.08,Light Snow Shower,0
69,2019-01-02,00:30:00,1.11,0.0,0.93,220.0,SW,4.02,29.08,Light Snow Shower,0
70,2019-01-02,01:00:00,0.0,0.0,1.0,210.0,SSW,4.92,29.05,Light Snow Shower,0
71,2019-01-02,01:30:00,0.0,0.0,1.0,220.0,SW,4.92,29.05,Light Snow,0
72,2019-01-02,02:00:00,0.0,0.0,1.0,220.0,SW,4.92,29.05,Light Snow,0
73,2019-01-02,02:30:00,0.0,0.0,1.0,220.0,SW,5.81,29.02,Light Snow,0
74,2019-01-02,02:35:00,0.0,0.0,1.0,220.0,SW,4.92,29.02,Light Snow,0
75,2019-01-02,03:00:00,0.0,0.0,1.0,220.0,SW,4.92,29.02,Light Snow,0
76,2019-01-02,03:09:00,0.0,0.0,1.0,220.0,SW,4.92,29.02,Light Snow,0
77,2019-01-02,03:30:00,0.0,0.0,1.0,220.0,SW,4.92,29.02,Light Snow,0
78,2019-01-02,04:00:00,0.0,0.0,1.0,220.0,SW,4.92,29.02,Light Snow,0
79,2019-01-02,04:30:00,0.0,0.0,1.0,220.0,SW,4.02,29.02,Light Snow,0
80,2019-01-02,04:44:00,0.0,0.0,1.0,230.0,SW,4.92,29.02,Light Snow,0
81,2019-01-02,05:00:00,0.0,0.0,1.0,220.0,SW,4.02,29.02,Light Snow,0
82,2019-01-02,05:30:00,0.0,0.0,1.0,210.0,SSW,4.02,29.02,Light Snow,0
83,2019-01-02,06:00:00,0.0,0.0,1.0,220.0,SW,4.02,29.02,Cloudy,0
84,2019-01-02,06:30:00,0.0,0.0,1.0,210.0,SSW,3.13,29.02,Cloudy,0
85,2019-01-02,07:00:00,0.0,0.0,1.0,220.0,SW,4.02,29.02,Cloudy,0
86,2019-01-02,07:30:00,0.0,0.0,1.0,220.0,SW,4.02,29.02,Cloudy,0
87,2019-01-02,08:00:00,0.0,0.0,1.0,230.0,SW,3.13,29.02,Cloudy,0
88,2019-01-02,08:30:00,0.0,0.0,1.0,220.0,SW,3.13,29.05,Cloudy,0
89,2019-01-02,09:00:00,1.11,0.0,0.93,220.0,SW,3.13,29.02,Cloudy,0
90,2019-01-02,09:30:00,1.11,0.0,0.93,200.0,SSW,3.13,29.02,Cloudy,0
91,2019-01-02,10:00:00,1.11,0.0,0.93,200.0,SSW,1.79,29.02,Cloudy,0
92,2019-01-02,10:06:00,1.11,0.0,0.93,200.0,SSW,3.13,29.02,Cloudy,0
93,2019-01-02,10:30:00,1.11,0.0,0.93,190.0,S,1.79,29.02,Cloudy,0
94,2019-01-02,11:00:00,1.11,0.0,0.93,210.0,SSW,3.13,29.02,Cloudy,0
95,2019-01-02,11:30:00,1.11,0.0,0.93,200.0,SSW,3.13,29.02,Cloudy,0
96,2019-01-02,12:00:00,1.11,0.0,0.93,210.0,SSW,3.13,29.02,Cloudy,0
97,2019-01-02,12:30:00,1.11,0.0,0.93,190.0,S,1.79,29.02,Cloudy,0
98,2019-01-02,13:00:00,1.11,0.0,0.93,190.0,S,1.79,29.02,Light Snow,0
99,2019-01-02,13:03:00,1.11,0.0,0.93,190.0,S,1.79,29.02,Light Snow,0
100,2019-01-02,13:30:00,1.11,0.0,0.93,190.0,S,1.79,29.02,Wintry Mix,0
101,2019-01-02,14:00:00,1.11,0.0,0.93,210.0,SSW,3.13,29.02,Cloudy,0
102,2019-01-02,14:30:00,1.11,0.0,0.93,200.0,SSW,1.79,29.02,Cloudy,0
103,2019-01-02,15:00:00,1.11,0.0,0.93,200.0,SSW,3.13,29.02,Light Snow,0
104,2019-01-02,15:06:00,1.11,0.0,0.93,210.0,SSW,3.13,29.02,Light Snow,0
105,2019-01-02,15:30:00,0.0,0.0,1.0,200.0,SSW,3.13,29.02,Light Snow,0
106,2019-01-02,16:00:00,0.0,0.0,1.0,220.0,SW,1.79,29.02,Light Snow,0
107,2019-01-02,16:30:00,0.0,0.0,1.0,210.0,SSW,1.79,29.02,Light Snow,0
108,2019-01-02,17:00:00,0.0,0.0,1.0,220.0,SW,1.79,29.05,Light Snow,0
109,2019-01-02,17:02:00,0.0,0.0,1.0,220.0,SW,1.79,29.05,Light Snow,0
110,2019-01-02,17:30:00,0.0,0.0,1.0,210.0,SSW,1.79,29.05,Light Snow,0
111,2019-01-02,17:40:00,0.0,0.0,1.0,210.0,SSW,1.79,29.02,Light Snow,0
112,2019-01-02,18:00:00,0.0,0.0,1.0,220.0,SW,1.79,29.05,Light Snow,0
113,2019-01-02,18:03:00,0.0,0.0,1.0,220.0,SW,1.79,29.05,Light Snow,0
114,2019-01-02,18:30:00,0.0,0.0,1.0,210.0,SSW,1.79,29.05,Light Snow,0
115,2019-01-02,19:00:00,0.0,0.0,1.0,220.0,SW,1.79,29.05,Light Snow,0
116,2019-01-02,19:01:00,0.0,0.0,1.0,220.0,SW,1.79,29.05,Light Snow,0
117,2019-01-02,19:30:00,0.0,0.0,1.0,230.0,SW,1.79,29.05,Light Snow,0
118,2019-01-02,20:00:00,0.0,0.0,1.0,230.0,SW,1.79,29.02,Mostly Cloudy,0
119,2019-01-02,20:30:00,0.0,0.0,1.0,200.0,SSW,1.79,29.05,Mostly Cloudy,0
120,2019-01-02,21:00:00,0.0,0.0,1.0,220.0,SW,1.79,29.05,Mostly Cloudy,0
121,2019-01-02,21:30:00,0.0,0.0,1.0,210.0,SSW,1.79,29.05,Cloudy,0
122,2019-01-02,22:00:00,0.0,0.0,1.0,210.0,SSW,1.79,29.02,Partly Cloudy,0
123,2019-01-02,22:30:00,0.0,0.0,1.0,220.0,SW,3.13,29.05,Cloudy,0
124,2019-01-02,23:00:00,0.0,0.0,1.0,230.0,SW,1.79,29.02,Cloudy,0
125,2019-01-02,23:30:00,0.0,0.0,1.0,220.0,SW,1.79,29.02,Cloudy,0
126,2019-01-03,00:00:00,0.0,0.0,1.0,230.0,SW,1.79,29.02,Cloudy,0
127,2019-01-03,00:30:00,0.0,0.0,1.0,230.0,SW,3.13,29.02,Cloudy,0
128,2019-01-03,01:00:00,0.0,0.0,1.0,220.0,SW,3.13,29.02,Cloudy,0
129,2019-01-03,01:30:00,0.0,0.0,1.0,230.0,SW,3.13,29.02,Cloudy,0
130,2019-01-03,02:00:00,0.0,0.0,1.0,230.0,SW,3.13,29.02,Cloudy,0
131,2019-01-03,02:04:00,0.0,0.0,1.0,230.0,SW,3.13,29.02,Light Snow,0
132,2019-01-03,02:30:00,0.0,0.0,1.0,270.0,W,3.13,29.02,Light Snow,0
133,2019-01-03,02:39:00,0.0,0.0,1.0,270.0,W,4.02,29.02,Light Snow,0
134,2019-01-03,03:00:00,0.0,0.0,1.0,270.0,W,4.02,29.05,Light Snow,0
135,2019-01-03,03:30:00,0.0,0.0,1.0,270.0,W,4.02,29.05,Light Snow,0
136,2019-01-03,04:00:00,0.0,-1.11,0.93,280.0,W,4.02,29.05,Cloudy,0
137,2019-01-03,04:30:00,0.0,-1.11,0.93,270.0,W,4.92,29.05,Light Snow,0
138,2019-01-03,05:00:00,0.0,-1.11,0.93,270.0,W,4.02,29.05,Light Snow,0
139,2019-01-03,05:30:00,0.0,-1.11,0.93,260.0,W,3.13,29.08,Light Snow,0
140,2019-01-03,06:00:00,0.0,-1.11,0.93,260.0,W,4.02,29.08,Light Snow,0
141,2019-01-03,06:30:00,0.0,-1.11,0.93,260.0,W,4.02,29.08,Light Snow,0
142,2019-01-03,07:00:00,0.0,-1.11,0.93,280.0,W,4.92,29.08,Light Snow,0
143,2019-01-03,07:02:00,0.0,-1.11,0.93,280.0,W,4.92,29.11,Light Snow,0
144,2019-01-03,07:30:00,-1.11,-2.22,0.93,280.0,W,4.92,29.11,Light Snow,0
145,2019-01-03,08:00:00,-1.11,-2.22,0.93,290.0,WNW,4.92,29.11,Light Snow,0
146,2019-01-03,08:30:00,-1.11,-2.22,0.93,290.0,WNW,4.92,29.14,Light Snow,0
147,2019-01-03,09:00:00,-1.11,-2.78,0.86,290.0,WNW,4.92,29.14,Light Snow,0
148,2019-01-03,09:30:00,-1.11,-2.78,0.86,270.0,W,4.92,29.14,Mostly Cloudy,0
149,2019-01-03,10:00:00,-1.11,-2.78,0.86,270.0,W,4.92,29.14,Mostly Cloudy,0
150,2019-01-03,10:30:00,0.0,-2.78,0.8,270.0,W,4.92,29.14,Mostly Cloudy,0
151,2019-01-03,11:00:00,-1.11,-2.78,0.86,260.0,W,4.92,29.17,Mostly Cloudy,0
152,2019-01-03,11:30:00,-1.11,-2.78,0.86,260.0,W,4.02,29.17,Mostly Cloudy,0
153,2019-01-03,12:00:00,-1.11,-2.78,0.86,260.0,W,4.02,29.2,Light Snow,0
154,2019-01-03,12:30:00,-1.11,-2.78,0.86,260.0,W,4.02,29.2,Cloudy,0
155,2019-01-03,13:00:00,-1.11,-3.89,0.8,270.0,W,4.02,29.2,Cloudy,0
156,2019-01-03,13:30:00,-1.11,-2.78,0.86,270.0,W,4.92,29.23,Light Snow,0
157,2019-01-03,14:00:00,-1.11,-2.78,0.86,280.0,W,4.02,29.23,Cloudy,0
158,2019-01-03,14:30:00,-1.11,-2.78,0.86,280.0,W,3.13,29.26,Cloudy,0
159,2019-01-03,15:00:00,-1.11,-3.89,0.8,270.0,W,4.02,29.26,Cloudy,0
160,2019-01-03,15:30:00,-1.11,-5.0,0.75,300.0,WNW,4.92,29.26,Cloudy,0
161,2019-01-03,16:00:00,-1.11,-5.0,0.75,290.0,WNW,3.13,29.28,Cloudy,0
162,2019-01-03,16:30:00,-1.11,-3.89,0.8,290.0,WNW,3.13,29.28,Light Snow,0
163,2019-01-03,17:00:00,-1.11,-3.89,0.8,300.0,WNW,4.02,29.28,Light Snow Shower,0
164,2019-01-03,17:30:00,-1.11,-3.89,0.8,310.0,NW,4.02,29.31,Light Snow Shower,0
165,2019-01-03,18:00:00,-2.22,-5.0,0.8,300.0,WNW,4.92,29.31,Light Snow,0
166,2019-01-03,18:30:00,-2.22,-5.0,0.8,290.0,WNW,4.02,29.31,Cloudy,0
167,2019-01-03,19:00:00,-2.22,-5.0,0.8,270.0,W,4.02,29.31,Cloudy,0
168,2019-01-03,19:30:00,-2.22,-3.89,0.86,240.0,WSW,3.13,29.34,Light Snow,0
169,2019-01-03,20:00:00,-2.22,-5.0,0.8,270.0,W,4.02,29.34,Light Snow,0
170,2019-01-03,20:30:00,-2.22,-5.0,0.8,280.0,W,4.02,29.34,Cloudy,0
171,2019-01-03,21:00:00,-2.22,-5.0,0.8,270.0,W,4.02,29.34,Mostly Cloudy,0
172,2019-01-03,21:30:00,-2.22,-5.0,0.8,280.0,W,4.02,29.34,Cloudy,0
173,2019-01-03,22:00:00,-2.22,-5.0,0.8,250.0,WSW,3.13,29.37,Cloudy,0
174,2019-01-03,22:30:00,-2.22,-5.0,0.8,260.0,W,3.13,29.37,Cloudy,0
175,2019-01-03,23:00:00,-2.22,-5.0,0.8,260.0,W,3.13,29.37,Cloudy,0
176,2019-01-03,23:30:00,-2.22,-5.0,0.8,270.0,W,4.02,29.37,Cloudy,0
177,2019-01-04,00:00:00,-2.78,-5.0,0.86,280.0,W,4.02,29.37,Cloudy,0
178,2019-01-04,00:13:00,-2.78,-5.0,0.86,290.0,WNW,4.02,29.37,Cloudy,0
179,2019-01-04,00:30:00,-2.78,-5.0,0.86,280.0,W,4.92,29.37,Cloudy,0
180,2019-01-04,00:35:00,-2.78,-5.0,0.86,280.0,W,4.92,29.37,Cloudy,0
181,2019-01-04,01:00:00,-2.78,-5.0,0.86,290.0,WNW,4.92,29.37,Cloudy,0
182,2019-01-04,01:12:00,-2.78,-5.0,0.86,290.0,WNW,4.02,29.37,Cloudy,0
183,2019-01-04,01:30:00,-2.78,-5.0,0.86,300.0,WNW,4.02,29.37,Mostly Cloudy,0
184,2019-01-04,02:00:00,-2.78,-5.0,0.86,310.0,NW,4.02,29.34,Mostly Cloudy,0
185,2019-01-04,02:30:00,-2.78,-5.0,0.86,320.0,NW,4.02,29.34,Mostly Cloudy,0
186,2019-01-04,03:00:00,-2.22,-5.0,0.8,330.0,NNW,3.13,29.37,Mostly Cloudy,0
187,2019-01-04,03:30:00,-2.22,-5.0,0.8,330.0,NNW,3.13,29.37,Cloudy,0
188,2019-01-04,04:00:00,-2.78,-5.0,0.86,310.0,NW,3.13,29.37,Cloudy,0
189,2019-01-04,04:30:00,-2.78,-5.0,0.86,270.0,W,1.79,29.37,Cloudy,0
190,2019-01-04,04:40:00,-2.78,-5.0,0.86,260.0,W,1.79,29.37,Light Snow,0
191,2019-01-04,05:00:00,-2.78,-5.0,0.86,290.0,WNW,1.79,29.37,Light Snow,0
192,2019-01-04,05:11:00,-2.78,-5.0,0.86,300.0,WNW,1.79,29.37,Light Snow,0
193,2019-01-04,05:24:00,-2.78,-3.89,0.93,270.0,W,1.79,29.37,Cloudy,0
194,2019-01-04,05:30:00,-2.78,-3.89,0.93,260.0,W,1.79,29.37,Cloudy,0
195,2019-01-04,05:53:00,-2.78,-5.0,0.86,,VAR,0.89,29.4,Mostly Cloudy,0
196,2019-01-04,06:00:00,-2.78,-5.0,0.86,250.0,WSW,1.79,29.4,Mostly Cloudy,0
197,2019-01-04,06:30:00,-2.78,-5.0,0.86,270.0,W,1.79,29.4,Cloudy,0
198,2019-01-04,07:00:00,-2.78,-5.0,0.86,260.0,W,3.13,29.4,Cloudy,0
199,2019-01-04,07:30:00,-2.22,-5.0,0.8,260.0,W,3.13,29.4,Cloudy,0
200,2019-01-04,08:00:00,-2.22,-3.89,0.86,270.0,W,3.13,29.4,Cloudy,0
201,2019-01-04,08:30:00,-2.22,-3.89,0.86,280.0,W,3.13,29.4,Light Snow,0
202,2019-01-04,08:48:00,-2.22,-3.89,0.86,280.0,W,4.02,29.4,Light Snow,0
203,2019-01-04,09:00:00,-2.22,-3.89,0.86,270.0,W,4.02,29.37,Light Snow,0
204,2019-01-04,09:30:00,-2.22,-3.89,0.86,280.0,W,4.02,29.37,Light Snow,0
205,2019-01-04,10:00:00,-2.22,-2.78,0.93,290.0,WNW,4.02,29.37,Light Snow,0
206,2019-01-04,10:30:00,-2.22,-2.78,0.93,310.0,NW,4.92,29.37,Mostly Cloudy,0
207,2019-01-04,11:00:00,-1.11,-2.78,0.86,310.0,NW,4.92,29.37,Cloudy,0
208,2019-01-04,11:30:00,-1.11,-2.78,0.86,320.0,NW,4.92,29.37,Cloudy,0
209,2019-01-04,12:00:00,-1.11,-2.78,0.86,320.0,NW,4.02,29.37,Light Snow,0
210,2019-01-04,12:30:00,-1.11,-2.22,0.93,330.0,NNW,4.02,29.37,Light Snow,0
211,2019-01-04,13:00:00,-1.11,-2.22,0.93,320.0,NW,4.02,29.37,Light Snow,0
212,2019-01-04,13:14:00,-1.11,-2.22,0.93,330.0,NNW,4.02,29.37,Light Snow,0
213,2019-01-04,13:30:00,-1.11,-2.22,0.93,320.0,NW,4.02,29.37,Light Snow,0
214,2019-01-04,14:00:00,-1.11,-2.78,0.86,330.0,NNW,4.92,29.37,Cloudy,0
215,2019-01-04,14:13:00,-1.11,-2.78,0.86,330.0,NNW,4.02,29.4,Cloudy,0
216,2019-01-04,14:30:00,-1.11,-2.78,0.86,320.0,NW,4.02,29.4,Cloudy,0
217,2019-01-04,14:33:00,-1.11,-2.78,0.86,320.0,NW,4.92,29.4,Cloudy,0
218,2019-01-04,14:53:00,-1.11,-2.78,0.86,320.0,NW,4.92,29.4,Light Snow,0
219,2019-01-04,15:00:00,-1.11,-2.78,0.86,320.0,NW,4.92,29.4,Light Snow,0
220,2019-01-04,15:09:00,-1.11,-2.78,0.86,320.0,NW,4.02,29.4,Light Snow,0
221,2019-01-04,15:30:00,-1.11,-2.78,0.86,320.0,NW,4.02,29.4,Light Snow,0
222,2019-01-04,16:00:00,-1.11,-2.22,0.93,310.0,NW,4.02,29.4,Light Snow,0
223,2019-01-04,16:30:00,-2.22,-2.78,0.93,320.0,NW,4.02,29.4,Light Snow,0
224,2019-01-04,17:00:00,-2.22,-3.89,0.86,300.0,WNW,4.92,29.4,Cloudy,0
225,2019-01-04,17:21:00,-2.22,-3.89,0.86,300.0,WNW,7.15,29.4,Cloudy,0
226,2019-01-04,17:30:00,-2.22,-3.89,0.86,300.0,WNW,7.15,29.4,Cloudy,0
227,2019-01-04,18:00:00,-2.22,-5.0,0.8,310.0,NW,5.81,29.4,Cloudy,0
228,2019-01-04,18:02:00,-2.22,-5.0,0.8,310.0,NW,5.81,29.4,Cloudy,0
229,2019-01-04,18:30:00,-2.78,-5.0,0.86,300.0,WNW,4.92,29.4,Light Snow,0
230,2019-01-04,18:33:00,-2.78,-5.0,0.86,300.0,WNW,4.92,29.4,Light Snow,0
231,2019-01-04,19:00:00,-2.78,-5.0,0.86,290.0,WNW,4.92,29.4,Light Snow,0
232,2019-01-04,19:30:00,-2.78,-5.0,0.86,320.0,NW,4.92,29.4,Light Snow,0
233,2019-01-04,20:00:00,-2.78,-5.0,0.86,300.0,WNW,5.81,29.4,Light Snow,0
234,2019-01-04,20:30:00,-2.78,-5.0,0.86,290.0,WNW,4.02,29.4,Cloudy,0
235,2019-01-04,20:53:00,-2.78,-5.0,0.86,280.0,W,4.92,29.4,Cloudy,0
236,2019-01-04,21:00:00,-2.78,-5.0,0.86,290.0,WNW,4.92,29.4,Cloudy,0
237,2019-01-04,21:30:00,-2.78,-5.0,0.86,280.0,W,5.81,29.4,Cloudy,0
238,2019-01-04,22:00:00,-3.89,-5.0,0.93,290.0,WNW,4.92,29.4,Cloudy,0
239,2019-01-04,22:30:00,-3.89,-6.11,0.86,270.0,W,7.15,29.4,Cloudy,0
240,2019-01-04,23:00:00,-3.89,-6.11,0.86,280.0,W,7.15,29.37,Cloudy,0
241,2019-01-04,23:30:00,-3.89,-6.11,0.86,280.0,W,4.92,29.37,Cloudy,0
242,2019-01-04,23:39:00,-3.89,-6.11,0.86,280.0,W,4.02,29.37,Cloudy,0
243,2019-01-05,00:00:00,-2.78,-6.11,0.8,280.0,W,4.92,29.37,Cloudy,0
244,2019-01-05,00:30:00,-2.78,-6.11,0.8,270.0,W,4.02,29.37,Cloudy,0
245,2019-01-05,01:00:00,-3.89,-6.11,0.86,260.0,W,3.13,29.34,Cloudy,0
246,2019-01-05,01:30:00,-3.89,-6.11,0.86,240.0,WSW,3.13,29.34,Cloudy,0
247,2019-01-05,02:00:00,-2.78,-7.22,0.74,250.0,WSW,4.02,29.34,Cloudy,0
248,2019-01-05,02:30:00,-3.89,-6.11,0.86,240.0,WSW,4.02,29.31,Cloudy,0
249,2019-01-05,03:00:00,-3.89,-6.11,0.86,230.0,SW,3.13,29.31,Cloudy,0
250,2019-01-05,03:04:00,-3.89,-6.11,0.86,230.0,SW,3.13,29.31,Cloudy,0
251,2019-01-05,03:16:00,-3.89,-6.11,0.86,230.0,SW,3.13,29.31,Cloudy,0
252,2019-01-05,03:30:00,-3.89,-7.22,0.8,230.0,SW,4.02,29.28,Cloudy,0
253,2019-01-05,04:00:00,-3.89,-7.78,0.74,240.0,WSW,4.02,29.28,Cloudy,0
254,2019-01-05,04:30:00,-3.89,-7.78,0.74,250.0,WSW,4.92,29.28,Cloudy,0
255,2019-01-05,05:00:00,-5.0,-8.89,0.74,240.0,WSW,4.02,29.28,Partly Cloudy,0
256,2019-01-05,05:30:00,-5.0,-8.89,0.74,220.0,SW,4.02,29.26,Partly Cloudy,0
257,2019-01-05,06:00:00,-5.0,-8.89,0.74,230.0,SW,4.02,29.26,Mostly Cloudy,0
258,2019-01-05,06:30:00,-5.0,-8.89,0.74,220.0,SW,4.02,29.26,Partly Cloudy,0
259,2019-01-05,07:00:00,-5.0,-8.89,0.74,220.0,SW,4.92,29.26,Light Snow,0
260,2019-01-05,07:30:00,-5.0,-8.89,0.74,220.0,SW,4.92,29.23,Light Snow,0
261,2019-01-05,08:00:00,-5.0,-8.89,0.74,220.0,SW,4.02,29.23,Light Snow,0
262,2019-01-05,08:30:00,-5.0,-7.78,0.8,230.0,SW,4.92,29.23,Light Snow,0
263,2019-01-05,09:00:00,-5.0,-7.78,0.8,230.0,SW,4.92,29.2,Light Snow,0
264,2019-01-05,09:07:00,-5.0,-7.78,0.8,230.0,SW,4.92,29.2,Light Snow,0
265,2019-01-05,09:30:00,-5.0,-7.22,0.86,230.0,SW,5.81,29.2,Light Snow,0
266,2019-01-05,10:00:00,-5.0,-7.22,0.86,230.0,SW,4.92,29.17,Light Snow,0
267,2019-01-05,10:30:00,-5.0,-7.22,0.86,230.0,SW,4.92,29.14,Light Snow,0
268,2019-01-05,11:00:00,-3.89,-7.22,0.8,230.0,SW,5.81,29.14,Light Snow,0
